sessao_id,ciclista_id,data,dia_semana,hora_entrada,faixa_hora_entrada,hora_saida,faixa_hora_saida,duracao_min,suspeita_saida_nao_registrada
USO_000290,CICL_c2697d0db2,2026-05-04,Segunda,09:13,9,12:33,12,199.9,N
USO_000291,CICL_eef5c35262,2026-05-04,Segunda,09:13,9,13:08,13,235.2,N
USO_000292,CICL_ec351a0029,2026-05-04,Segunda,09:13,9,13:56,13,282.6,N
USO_000293,CICL_3ddcc977ea,2026-05-04,Segunda,09:14,9,12:14,12,180.4,N
USO_000294,CICL_8c16711bb2,2026-05-04,Segunda,09:14,9,12:56,12,222.7,N
USO_000295,CICL_d2595a39d4,2026-05-04,Segunda,09:14,9,12:04,12,170.1,N
USO_000296,CICL_dd28f5045b,2026-05-04,Segunda,09:14,9,12:24,12,190.0,N
USO_000297,CICL_4b0dc2860c,2026-05-04,Segunda,09:14,9,13:15,13,240.2,N
USO_000298,CICL_428ed485c5,2026-05-04,Segunda,09:14,9,07:27,7,1332.6,S
USO_000299,CICL_47f91e21b5,2026-05-04,Segunda,09:15,9,11:41,11,146.1,N
USO_000300,CICL_7236c0f3e1,2026-05-04,Segunda,09:15,9,10:44,10,88.8,N
USO_000301,CICL_c208c5b615,2026-05-04,Segunda,09:15,9,12:14,12,178.2,N
USO_000302,CICL_ee76f85164,2026-05-04,Segunda,09:16,9,12:43,12,206.8,N
USO_000303,CICL_488bb4dc49,2026-05-04,Segunda,09:16,9,21:59,21,762.8,N
USO_000304,CICL_9919f3ace8,2026-05-04,Segunda,09:16,9,14:06,14,289.9,N
USO_000305,CICL_adf4136b12,2026-05-04,Segunda,09:17,9,12:13,12,176.8,N
USO_000306,CICL_1df9911689,2026-05-04,Segunda,09:17,9,21:09,21,712.5,N
USO_000307,CICL_ab03a39dd2,2026-05-04,Segunda,09:17,9,11:03,11,106.5,N
USO_000308,CICL_a66fc33538,2026-05-04,Segunda,09:18,9,14:37,14,319.0,N
USO_000309,CICL_caf1c492a7,2026-05-04,Segunda,09:18,9,12:41,12,203.7,N
USO_000310,CICL_15af6bb0dd,2026-05-04,Segunda,09:18,9,13:11,13,233.4,N
USO_000311,CICL_ddd9ec0e72,2026-05-04,Segunda,09:18,9,21:11,21,713.2,N
USO_000312,CICL_d472f6c68d,2026-05-04,Segunda,09:18,9,12:01,12,163.2,N
USO_000313,CICL_cfbf3af29a,2026-05-04,Segunda,09:18,9,18:55,18,577.4,N
USO_000314,CICL_21cc93ad3c,2026-05-04,Segunda,09:18,9,09:20,9,2.0,N
USO_000315,CICL_7586769300,2026-05-04,Segunda,09:18,9,10:51,10,92.9,N
USO_000316,CICL_e5a75d73b3,2026-05-04,Segunda,09:19,9,10:32,10,72.5,N
USO_000317,CICL_21cc93ad3c,2026-05-04,Segunda,09:20,9,18:09,18,528.9,N
USO_000318,CICL_260e15ef50,2026-05-04,Segunda,09:21,9,12:17,12,176.4,N
USO_000319,CICL_3679908539,2026-05-04,Segunda,09:21,9,12:39,12,198.3,N
USO_000320,CICL_ac5a66e5c0,2026-05-04,Segunda,09:21,9,17:05,17,463.5,N
USO_000321,CICL_df9b43a3a9,2026-05-04,Segunda,09:21,9,13:12,13,230.9,N
USO_000322,CICL_808c99df30,2026-05-04,Segunda,09:21,9,14:31,14,309.6,N
USO_000323,CICL_ee8ecf229c,2026-05-04,Segunda,09:22,9,21:11,21,709.4,N
USO_000324,CICL_b9e66ad977,2026-05-04,Segunda,09:22,9,10:53,10,90.5,N
USO_000325,CICL_dc46d0ada0,2026-05-04,Segunda,09:23,9,12:46,12,203.2,N
USO_000326,CICL_7f32ad914d,2026-05-04,Segunda,09:23,9,17:02,17,458.9,N
USO_000327,CICL_711ef7a9cf,2026-05-04,Segunda,09:23,9,19:31,19,607.7,N
USO_000328,CICL_d4d7f4abd9,2026-05-04,Segunda,09:24,9,13:05,13,220.7,N
USO_000329,CICL_3a24f8863f,2026-05-04,Segunda,09:24,9,12:36,12,192.3,N
USO_000330,CICL_697f59bd16,2026-05-04,Segunda,09:25,9,11:00,11,94.6,N
USO_000331,CICL_8a7afbc631,2026-05-04,Segunda,09:26,9,11:15,11,108.9,N
USO_000332,CICL_1b9e64c034,2026-05-04,Segunda,09:26,9,11:05,11,98.6,N
USO_000333,CICL_a29b53d0f2,2026-05-04,Segunda,09:26,9,10:51,10,85.2,N
USO_000334,CICL_9a8310d786,2026-05-04,Segunda,09:28,9,14:55,14,326.9,N
USO_000335,CICL_50c7e96758,2026-05-04,Segunda,09:28,9,09:28,9,0.0,N
USO_000336,CICL_b8752b9648,2026-05-04,Segunda,09:29,9,10:52,10,83.5,N
USO_000337,CICL_fea67a3ac2,2026-05-04,Segunda,09:30,9,11:57,11,146.6,N
USO_000338,CICL_583abbbd23,2026-05-04,Segunda,09:31,9,16:57,16,446.0,N
USO_000339,CICL_8425bd016b,2026-05-04,Segunda,09:33,9,12:08,12,155.1,N
USO_000340,CICL_f614c22e28,2026-05-04,Segunda,09:34,9,11:02,11,87.9,N
USO_000341,CICL_3909650f83,2026-05-04,Segunda,09:35,9,12:57,12,201.6,N
USO_000342,CICL_406fbdd605,2026-05-04,Segunda,09:36,9,17:45,17,488.8,N
USO_000343,CICL_09a1abb9fc,2026-05-04,Segunda,09:36,9,13:08,13,211.4,N
USO_000344,CICL_26541ac12c,2026-05-04,Segunda,09:37,9,15:17,15,340.3,N
USO_000345,CICL_e02e7b9b94,2026-05-04,Segunda,09:37,9,17:11,17,453.3,N
USO_000346,CICL_ada39d1343,2026-05-04,Segunda,09:38,9,17:11,17,453.4,N
USO_000347,CICL_ea8d8f0add,2026-05-04,Segunda,09:39,9,18:03,18,504.8,N
USO_000348,CICL_510a3cff87,2026-05-04,Segunda,09:40,9,13:03,13,203.3,N
USO_000349,CICL_86d663ffa9,2026-05-04,Segunda,09:40,9,13:06,13,205.7,N
USO_000350,CICL_5c59e7158b,2026-05-04,Segunda,09:40,9,12:42,12,182.3,N
USO_000351,CICL_99646acdc6,2026-05-04,Segunda,09:40,9,19:18,19,577.4,N
USO_000352,CICL_6c0f8b32b9,2026-05-04,Segunda,09:43,9,17:25,17,462.4,N
USO_000353,CICL_b373908a08,2026-05-04,Segunda,09:44,9,11:29,11,104.3,N
USO_000354,CICL_e4d2526a4c,2026-05-04,Segunda,09:45,9,08:08,8,1343.5,S
USO_000355,CICL_a0fd5ab11d,2026-05-04,Segunda,09:46,9,11:04,11,78.5,N
USO_000356,CICL_355e6ad2c3,2026-05-04,Segunda,09:47,9,09:36,9,2869.2,S
USO_000357,CICL_e695fd4613,2026-05-04,Segunda,09:47,9,17:35,17,467.9,N
USO_000358,CICL_74b059a13c,2026-05-04,Segunda,09:50,9,10:12,10,22.0,N
USO_000359,CICL_1ffe3576ac,2026-05-04,Segunda,09:51,9,10:56,10,64.5,N
USO_000360,CICL_0ad6511a37,2026-05-04,Segunda,09:52,9,14:49,14,296.9,N
USO_000361,CICL_9819234a74,2026-05-04,Segunda,09:53,9,12:44,12,171.8,N
USO_000362,CICL_f71d7e453c,2026-05-04,Segunda,09:53,9,12:12,12,138.4,N
USO_000363,CICL_4c41ba1510,2026-05-04,Segunda,09:53,9,17:15,17,441.9,N
USO_000364,CICL_eec0cef3ea,2026-05-04,Segunda,09:55,9,11:22,11,1527.7,S
USO_000365,CICL_1778837417,2026-05-04,Segunda,09:56,9,14:53,14,296.8,N
USO_000366,CICL_162e6b19ee,2026-05-04,Segunda,09:58,9,12:34,12,155.8,N
USO_000367,CICL_c84a6749bc,2026-05-04,Segunda,09:58,9,12:34,12,156.0,N
USO_000368,CICL_3c28c3e6ce,2026-05-04,Segunda,09:58,9,17:07,17,428.8,N
USO_000369,CICL_c11287eda5,2026-05-04,Segunda,10:00,10,12:14,12,133.8,N
USO_000370,CICL_31491643b4,2026-05-04,Segunda,10:00,10,16:39,16,398.1,N
USO_000371,CICL_2377caa677,2026-05-04,Segunda,10:01,10,15:16,15,315.6,N
USO_000372,CICL_ae4f70ef79,2026-05-04,Segunda,10:02,10,19:03,19,541.4,N
USO_000373,CICL_85719665a2,2026-05-04,Segunda,10:02,10,14:37,14,274.8,N
USO_000374,CICL_1f3a2caea8,2026-05-04,Segunda,10:06,10,13:20,13,193.6,N
USO_000375,CICL_da60f90a26,2026-05-04,Segunda,10:07,10,16:47,16,400.7,N
USO_000376,CICL_e7a2eac7e7,2026-05-04,Segunda,10:09,10,13:50,13,221.2,N
USO_000377,CICL_fcf1b5b4d8,2026-05-04,Segunda,10:12,10,12:30,12,137.3,N
USO_000378,CICL_bd0c2c405a,2026-05-04,Segunda,10:13,10,16:49,16,396.6,N
USO_000379,CICL_2816bc504e,2026-05-04,Segunda,10:13,10,13:23,13,189.9,N
USO_000380,CICL_dcc4f181ed,2026-05-04,Segunda,10:16,10,16:54,16,397.4,N
USO_000381,CICL_31f627be59,2026-05-04,Segunda,10:17,10,10:17,10,0.1,N
USO_000382,CICL_eb9655daa1,2026-05-04,Segunda,10:18,10,12:26,12,127.5,N
USO_000383,CICL_b2bfea98df,2026-05-04,Segunda,10:19,10,13:18,13,178.8,N
USO_000384,CICL_4aa2401fb1,2026-05-04,Segunda,10:23,10,18:15,18,472.1,N
USO_000385,CICL_a8aa0cebbf,2026-05-04,Segunda,10:29,10,16:13,16,344.1,N
USO_000386,CICL_542ccb0f81,2026-05-04,Segunda,10:29,10,19:06,19,517.0,N
USO_000387,CICL_2a41a689a2,2026-05-04,Segunda,10:30,10,12:39,12,129.1,N
USO_000388,CICL_b9bea0959d,2026-05-04,Segunda,10:33,10,12:07,12,94.3,N
USO_000389,CICL_8dabcb585b,2026-05-04,Segunda,10:33,10,12:35,12,121.8,N
USO_000390,CICL_93cad19c28,2026-05-04,Segunda,10:35,10,12:26,12,111.0,N
USO_000391,CICL_7fa889ce9e,2026-05-04,Segunda,10:36,10,12:02,12,86.2,N
USO_000392,CICL_e9ab03d5ed,2026-05-04,Segunda,10:37,10,15:25,15,287.5,N
USO_000393,CICL_8facfeab23,2026-05-04,Segunda,10:40,10,19:05,19,505.9,N
USO_000394,CICL_0c0de9cb88,2026-05-04,Segunda,10:40,10,14:38,14,237.8,N
USO_000395,CICL_39456561a8,2026-05-04,Segunda,10:40,10,12:41,12,121.2,N
USO_000396,CICL_3dad42e06a,2026-05-04,Segunda,10:40,10,12:53,12,132.7,N
USO_000397,CICL_5ad8eb7d7a,2026-05-04,Segunda,10:44,10,19:04,19,499.3,N
USO_000398,CICL_ab795b54cb,2026-05-04,Segunda,10:45,10,13:55,13,189.7,N
USO_000399,CICL_d525b4814f,2026-05-04,Segunda,10:46,10,10:57,10,1450.4,S
USO_000400,CICL_96d1df03c4,2026-05-04,Segunda,10:47,10,14:02,14,195.3,N
USO_000401,CICL_8b9b708c20,2026-05-04,Segunda,10:47,10,14:28,14,220.8,N
USO_000402,CICL_68fb8f0d84,2026-05-04,Segunda,10:47,10,14:59,14,252.2,N
USO_000403,CICL_b8f03396a7,2026-05-04,Segunda,10:49,10,17:25,17,395.1,N
USO_000404,CICL_91306610e7,2026-05-04,Segunda,10:50,10,11:50,11,60.2,N
USO_000405,CICL_75843966e0,2026-05-04,Segunda,10:50,10,12:00,12,69.4,N
USO_000406,CICL_3b5e5d8515,2026-05-04,Segunda,10:50,10,12:01,12,70.7,N
USO_000407,CICL_2ef4815661,2026-05-04,Segunda,10:51,10,10:51,10,0.1,N
USO_000408,CICL_ceb0a0eb35,2026-05-04,Segunda,10:51,10,10:51,10,1440.1,S
USO_000409,CICL_bfe835f808,2026-05-04,Segunda,10:51,10,12:43,12,111.5,N
USO_000410,CICL_1c933d74ef,2026-05-04,Segunda,10:52,10,18:36,18,463.9,N
USO_000411,CICL_73f3d9d58e,2026-05-04,Segunda,10:53,10,11:40,11,47.3,N
USO_000412,CICL_c78b11d7bf,2026-05-04,Segunda,10:53,10,12:13,12,79.4,N
USO_000413,CICL_c8d0dc0e4b,2026-05-04,Segunda,10:54,10,12:39,12,105.6,N
USO_000414,CICL_7ce7436b7f,2026-05-04,Segunda,10:54,10,12:36,12,101.9,N
USO_000415,CICL_bd04b48610,2026-05-04,Segunda,10:54,10,12:22,12,87.6,N
USO_000416,CICL_2d0025049e,2026-05-04,Segunda,10:54,10,17:06,17,371.7,N
USO_000417,CICL_c4f17aa9b3,2026-05-04,Segunda,10:54,10,12:36,12,101.7,N
USO_000418,CICL_90cf1151b8,2026-05-04,Segunda,10:54,10,15:00,15,245.2,N
USO_000419,CICL_9717197df8,2026-05-04,Segunda,10:55,10,12:24,12,88.6,N
USO_000420,CICL_abe002d2b6,2026-05-04,Segunda,10:56,10,12:16,12,80.7,N
USO_000421,CICL_e88311a0f0,2026-05-04,Segunda,10:56,10,16:25,16,328.6,N
USO_000422,CICL_54c81d2b82,2026-05-04,Segunda,10:58,10,14:48,14,230.5,N
USO_000423,CICL_54ad92034a,2026-05-04,Segunda,10:58,10,19:02,19,484.2,N
USO_000424,CICL_69dfb3e102,2026-05-04,Segunda,10:58,10,10:58,10,0.1,N
USO_000425,CICL_4673b617f0,2026-05-04,Segunda,10:59,10,09:17,9,2777.9,S
USO_000426,CICL_40beefb5bb,2026-05-04,Segunda,11:00,11,13:05,13,125.2,N
USO_000427,CICL_9ff9b67a10,2026-05-04,Segunda,11:01,11,12:29,12,88.6,N
USO_000428,CICL_09de9ca524,2026-05-04,Segunda,11:01,11,19:32,19,511.0,N
USO_000429,CICL_c2cc5b7f9b,2026-05-04,Segunda,11:02,11,12:36,12,93.9,N
USO_000430,CICL_504a132678,2026-05-04,Segunda,11:03,11,17:50,17,407.2,N
USO_000431,CICL_5968833eca,2026-05-04,Segunda,11:03,11,18:41,18,457.7,N
USO_000432,CICL_d969a9e6f2,2026-05-04,Segunda,11:03,11,13:11,13,128.4,N
USO_000433,CICL_e90775e5aa,2026-05-04,Segunda,11:04,11,15:07,15,243.2,N
USO_000434,CICL_74b059a13c,2026-05-04,Segunda,11:05,11,12:51,12,106.3,N
USO_000435,CICL_a7e2caaf40,2026-05-04,Segunda,11:05,11,19:12,19,487.5,N
USO_000436,CICL_5973742a16,2026-05-04,Segunda,11:05,11,12:47,12,102.3,N
USO_000437,CICL_023803de56,2026-05-04,Segunda,11:05,11,12:56,12,110.5,N
USO_000438,CICL_3fac2e1f72,2026-05-04,Segunda,11:05,11,11:22,11,16.6,N
USO_000439,CICL_f40f199bef,2026-05-04,Segunda,11:06,11,14:59,14,233.3,N
USO_000440,CICL_188a3d33b3,2026-05-04,Segunda,11:06,11,21:31,21,624.5,N
USO_000441,CICL_acbe710d19,2026-05-04,Segunda,11:07,11,07:34,7,1227.1,S
USO_000442,CICL_8282dd7a4b,2026-05-04,Segunda,11:07,11,11:07,11,0.1,N
USO_000443,CICL_3fd52b6d2e,2026-05-04,Segunda,11:07,11,18:21,18,434.4,N
USO_000444,CICL_e933cda4cc,2026-05-04,Segunda,11:07,11,15:00,15,232.9,N
USO_000445,CICL_4830ee6968,2026-05-04,Segunda,11:07,11,14:25,14,197.5,N
USO_000446,CICL_4c69de0907,2026-05-04,Segunda,11:07,11,19:01,19,473.5,N
USO_000447,CICL_fa3a06ddf8,2026-05-04,Segunda,11:09,11,12:34,12,85.7,N
USO_000448,CICL_fef00e0b7a,2026-05-04,Segunda,11:09,11,12:55,12,105.5,N
USO_000449,CICL_9b6bc1d44e,2026-05-04,Segunda,11:10,11,16:36,16,326.2,N
USO_000450,CICL_ea2197c791,2026-05-04,Segunda,11:10,11,16:45,16,334.8,N
USO_000451,CICL_3e8e89cddd,2026-05-04,Segunda,11:10,11,13:02,13,111.9,N
USO_000452,CICL_483a001c58,2026-05-04,Segunda,11:11,11,14:18,14,186.6,N
USO_000453,CICL_092c17f4c9,2026-05-04,Segunda,11:12,11,16:08,16,295.8,N
USO_000454,CICL_a9834cb93b,2026-05-04,Segunda,11:13,11,19:01,19,468.8,N
USO_000455,CICL_153bb16ec3,2026-05-04,Segunda,11:13,11,14:16,14,182.6,N
USO_000456,CICL_5bfa94f988,2026-05-04,Segunda,11:14,11,08:55,8,12820.8,S
USO_000457,CICL_0acf7da81e,2026-05-04,Segunda,11:15,11,13:50,13,155.0,N
USO_000458,CICL_9648a70e92,2026-05-04,Segunda,11:16,11,13:20,13,124.3,N
USO_000459,CICL_fb585b46be,2026-05-04,Segunda,11:19,11,12:37,12,77.9,N
USO_000460,CICL_6a4a125e1b,2026-05-04,Segunda,11:21,11,13:04,13,102.5,N
USO_000461,CICL_1eeaff1fb1,2026-05-04,Segunda,11:24,11,12:32,12,68.2,N
USO_000462,CICL_bae8121113,2026-05-04,Segunda,11:26,11,12:39,12,72.8,N
USO_000463,CICL_62b1ddf423,2026-05-04,Segunda,11:26,11,19:49,19,503.4,N
USO_000464,CICL_daa20a0f51,2026-05-04,Segunda,11:26,11,14:38,14,191.9,N
USO_000465,CICL_97f8407898,2026-05-04,Segunda,11:26,11,11:27,11,0.5,N
USO_000466,CICL_97f8407898,2026-05-04,Segunda,11:27,11,15:39,15,252.3,N
USO_000467,CICL_de26612870,2026-05-04,Segunda,11:28,11,14:52,14,204.5,N
USO_000468,CICL_63d0ee4fea,2026-05-04,Segunda,11:32,11,11:32,11,0.2,N
USO_000469,CICL_95a8ca3886,2026-05-04,Segunda,11:38,11,12:50,12,72.5,N
USO_000470,CICL_ddeea4890d,2026-05-04,Segunda,11:45,11,09:38,9,2752.9,S
USO_000471,CICL_fe313c8f60,2026-05-04,Segunda,11:47,11,12:37,12,49.6,N
USO_000472,CICL_622363c78f,2026-05-04,Segunda,11:50,11,15:10,15,200.2,N
USO_000473,CICL_c5082b3a1d,2026-05-04,Segunda,11:57,11,15:03,15,186.0,N
USO_000474,CICL_50c7e96758,2026-05-04,Segunda,11:57,11,11:57,11,0.1,N
USO_000475,CICL_637e037620,2026-05-04,Segunda,11:57,11,14:02,14,124.8,N
USO_000476,CICL_9d1ccfa9ac,2026-05-04,Segunda,11:59,11,12:43,12,44.1,N
USO_000477,CICL_a5ea4a2f3d,2026-05-04,Segunda,11:59,11,12:58,12,59.1,N
USO_000478,CICL_8026ba6a54,2026-05-04,Segunda,12:03,12,15:07,15,184.5,N
USO_000479,CICL_73f3d9d58e,2026-05-04,Segunda,12:05,12,12:05,12,0.1,N
USO_000480,CICL_73f3d9d58e,2026-05-04,Segunda,12:05,12,17:57,17,352.1,N
USO_000481,CICL_85cc20cfa2,2026-05-04,Segunda,12:05,12,13:05,13,59.1,N
USO_000482,CICL_c5fd2c507f,2026-05-04,Segunda,12:07,12,16:32,16,264.9,N
USO_000483,CICL_1500215a8f,2026-05-04,Segunda,12:08,12,18:59,18,411.6,N
USO_000484,CICL_c5725e9f7c,2026-05-04,Segunda,12:09,12,12:09,12,0.8,N
USO_000485,CICL_c5725e9f7c,2026-05-04,Segunda,12:10,12,06:41,6,2551.0,S
USO_000486,CICL_e775577204,2026-05-04,Segunda,12:10,12,12:13,12,3.4,N
USO_000487,CICL_dc4b76cc0f,2026-05-04,Segunda,12:15,12,17:31,17,315.5,N
USO_000488,CICL_88323fb195,2026-05-04,Segunda,12:23,12,18:32,18,369.1,N
USO_000489,CICL_4f25aee0da,2026-05-04,Segunda,12:24,12,12:24,12,0.5,N
USO_000490,CICL_1e13b294d7,2026-05-04,Segunda,12:24,12,14:17,14,112.9,N
USO_000491,CICL_e775577204,2026-05-04,Segunda,12:26,12,15:29,15,183.3,N
USO_000492,CICL_f3b0f4a7ff,2026-05-04,Segunda,12:27,12,16:45,16,257.9,N
USO_000493,CICL_9ecd94fc79,2026-05-04,Segunda,12:29,12,12:29,12,0.1,N
USO_000494,CICL_9331fa84ca,2026-05-04,Segunda,12:31,12,14:40,14,129.7,N
USO_000495,CICL_0774273921,2026-05-04,Segunda,12:32,12,17:42,17,310.0,N
USO_000496,CICL_47b845cd5e,2026-05-04,Segunda,12:33,12,16:40,16,247.3,N
USO_000497,CICL_d53d36ba11,2026-05-04,Segunda,12:33,12,16:10,16,216.6,N
USO_000498,CICL_0ff2777a4b,2026-05-04,Segunda,12:34,12,16:47,16,253.4,N
USO_000499,CICL_ce61c2e13c,2026-05-04,Segunda,12:34,12,14:28,14,113.8,N
USO_000500,CICL_78cdc071ba,2026-05-04,Segunda,12:35,12,16:48,16,253.0,N
USO_000501,CICL_e4f681be05,2026-05-04,Segunda,12:39,12,14:44,14,125.2,N
USO_000502,CICL_4b4379c4bb,2026-05-04,Segunda,12:39,12,12:39,12,0.1,N
USO_000503,CICL_31d6b5067d,2026-05-04,Segunda,12:39,12,12:39,12,0.1,N
USO_000504,CICL_c0683ad74a,2026-05-04,Segunda,12:40,12,14:41,14,121.0,N
USO_000505,CICL_f22764b6fc,2026-05-04,Segunda,12:41,12,14:46,14,125.0,N
USO_000506,CICL_3d321e6218,2026-05-04,Segunda,12:42,12,15:08,15,146.1,N
USO_000507,CICL_ecf3a66737,2026-05-04,Segunda,12:43,12,14:54,14,131.8,N
USO_000508,CICL_3616cc0a51,2026-05-04,Segunda,12:45,12,12:45,12,0.1,N
USO_000509,CICL_101f91c41c,2026-05-04,Segunda,12:45,12,20:58,20,493.2,N
USO_000510,CICL_bed0367c24,2026-05-04,Segunda,12:45,12,15:19,15,154.0,N
USO_000511,CICL_cd4343c8ad,2026-05-04,Segunda,12:46,12,16:48,16,241.7,N
USO_000512,CICL_ab5b4d713c,2026-05-04,Segunda,12:47,12,17:04,17,257.6,N
USO_000513,CICL_79583b51d1,2026-05-04,Segunda,12:49,12,12:49,12,0.0,N
USO_000514,CICL_79583b51d1,2026-05-04,Segunda,12:49,12,14:45,14,116.5,N
USO_000515,CICL_4230ff41d5,2026-05-04,Segunda,12:49,12,14:27,14,98.3,N
USO_000516,CICL_1e4da9e023,2026-05-04,Segunda,12:51,12,14:06,14,75.4,N
USO_000517,CICL_7ee65598ab,2026-05-04,Segunda,12:51,12,14:30,14,99.0,N
USO_000518,CICL_eaf7976478,2026-05-04,Segunda,12:53,12,17:07,17,254.5,N
USO_000519,CICL_ee579e3406,2026-05-04,Segunda,12:53,12,14:38,14,105.3,N
USO_000520,CICL_425c418a64,2026-05-04,Segunda,12:53,12,16:50,16,236.3,N
USO_000521,CICL_5c6f6da459,2026-05-04,Segunda,12:53,12,15:06,15,132.6,N
USO_000522,CICL_c0d82201b8,2026-05-04,Segunda,12:54,12,18:52,18,358.8,N
USO_000523,CICL_c13d39b4e0,2026-05-04,Segunda,12:54,12,16:52,16,237.8,N
USO_000524,CICL_60a696d2c8,2026-05-04,Segunda,12:55,12,18:36,18,341.2,N
USO_000525,CICL_fef00e0b7a,2026-05-04,Segunda,12:55,12,14:33,14,98.1,N
USO_000526,CICL_6fd0f9e5ed,2026-05-04,Segunda,12:55,12,20:47,20,471.5,N
USO_000527,CICL_d40a3738ed,2026-05-04,Segunda,12:57,12,12:57,12,0.1,N
USO_000528,CICL_b202e72475,2026-05-04,Segunda,12:58,12,14:17,14,79.3,N
USO_000529,CICL_774f06dd21,2026-05-04,Segunda,12:58,12,14:21,14,82.4,N
USO_000530,CICL_13d4640be7,2026-05-04,Segunda,12:59,12,18:22,18,322.9,N
USO_000531,CICL_95043c1407,2026-05-04,Segunda,12:59,12,16:40,16,220.6,N
USO_000532,CICL_2ae518eac0,2026-05-04,Segunda,12:59,12,15:44,15,165.3,N
USO_000533,CICL_d40a46bbe5,2026-05-04,Segunda,12:59,12,14:29,14,89.4,N
USO_000534,CICL_2e845a785e,2026-05-04,Segunda,12:59,12,21:03,21,483.9,N
USO_000535,CICL_521e84030c,2026-05-04,Segunda,13:00,13,13:00,13,0.1,N
USO_000536,CICL_8282dd7a4b,2026-05-04,Segunda,13:00,13,16:49,16,229.2,N
USO_000537,CICL_5e4563b900,2026-05-04,Segunda,13:00,13,16:41,16,221.4,N
USO_000538,CICL_8c5986d7fe,2026-05-04,Segunda,13:00,13,14:57,14,116.7,N
USO_000539,CICL_c5d1817fd1,2026-05-04,Segunda,13:00,13,14:52,14,111.5,N
USO_000540,CICL_aad3cfbb95,2026-05-04,Segunda,13:00,13,16:52,16,231.5,N
USO_000541,CICL_d945210548,2026-05-04,Segunda,13:00,13,16:48,16,227.3,N
USO_000542,CICL_2558ce499a,2026-05-04,Segunda,13:01,13,16:32,16,211.4,N
USO_000543,CICL_fb1c2d180a,2026-05-04,Segunda,13:01,13,16:45,16,223.6,N
USO_000544,CICL_460ba98b9c,2026-05-04,Segunda,13:01,13,18:53,18,351.6,N
USO_000545,CICL_c42f4ea81a,2026-05-04,Segunda,13:01,13,20:00,20,419.3,N
USO_000546,CICL_a9e16c6994,2026-05-04,Segunda,13:02,13,19:05,19,363.5,N
USO_000547,CICL_551f0fc5e9,2026-05-04,Segunda,13:02,13,14:07,14,65.0,N
USO_000548,CICL_c84f5e10d9,2026-05-04,Segunda,13:02,13,18:34,18,332.3,N
USO_000549,CICL_6a54b426b0,2026-05-04,Segunda,13:03,13,15:33,15,150.8,N
USO_000550,CICL_354ac63fdd,2026-05-04,Segunda,13:03,13,15:13,15,130.4,N
USO_000551,CICL_cafcc4cc11,2026-05-04,Segunda,13:03,13,16:40,16,217.5,N
USO_000552,CICL_d473b30b4e,2026-05-04,Segunda,13:05,13,14:45,14,99.5,N
USO_000553,CICL_dc8911f142,2026-05-04,Segunda,13:07,13,16:17,16,189.7,N
USO_000554,CICL_308a4f56f8,2026-05-04,Segunda,13:07,13,16:41,16,213.8,N
USO_000555,CICL_1df2a047e3,2026-05-04,Segunda,13:07,13,16:55,16,227.6,N
USO_000556,CICL_09a1abb9fc,2026-05-04,Segunda,13:08,13,09:40,9,1231.7,S
USO_000557,CICL_641569047c,2026-05-04,Segunda,13:08,13,16:32,16,203.9,N
USO_000558,CICL_5e970a5b56,2026-05-04,Segunda,13:08,13,16:39,16,210.5,N
USO_000559,CICL_4caed9e128,2026-05-04,Segunda,13:09,13,17:49,17,280.1,N
USO_000560,CICL_3598b0dd82,2026-05-04,Segunda,13:10,13,16:22,16,192.5,N
USO_000561,CICL_eb4adc2da5,2026-05-04,Segunda,13:10,13,15:15,15,125.2,N
USO_000562,CICL_910e409495,2026-05-04,Segunda,13:10,13,15:07,15,116.9,N
USO_000563,CICL_937e90acdf,2026-05-04,Segunda,13:12,13,14:47,14,95.7,N
USO_000564,CICL_b3d23d5a28,2026-05-04,Segunda,13:14,13,19:47,19,393.3,N
USO_000565,CICL_260e15ef50,2026-05-04,Segunda,13:14,13,14:56,14,101.5,N
USO_000566,CICL_b9e66ad977,2026-05-04,Segunda,13:15,13,13:53,13,38.5,N
USO_000567,CICL_47f91e21b5,2026-05-04,Segunda,13:15,13,15:14,15,119.3,N
USO_000568,CICL_b2bfea98df,2026-05-04,Segunda,13:19,13,09:00,9,1181.2,S
USO_000569,CICL_7f72a59990,2026-05-04,Segunda,13:19,13,16:41,16,202.4,N
USO_000570,CICL_b5a79a962a,2026-05-04,Segunda,13:20,13,18:48,18,328.0,N
USO_000571,CICL_d6283be1a0,2026-05-04,Segunda,13:21,13,15:25,15,123.3,N
USO_000572,CICL_8425bd016b,2026-05-04,Segunda,13:21,13,19:11,19,349.1,N
USO_000573,CICL_5cb6a4e027,2026-05-04,Segunda,13:23,13,14:41,14,77.3,N
USO_000574,CICL_f09ae066a7,2026-05-04,Segunda,13:24,13,13:24,13,0.1,N
USO_000575,CICL_6fc1a310ba,2026-05-04,Segunda,13:25,13,16:55,16,211.0,N
USO_000576,CICL_ad7a5a29c2,2026-05-04,Segunda,13:26,13,15:10,15,103.6,N
USO_000577,CICL_edf950825b,2026-05-04,Segunda,13:27,13,19:27,19,359.2,N
USO_000578,CICL_6fcb285ce6,2026-05-04,Segunda,13:28,13,17:58,17,270.6,N
USO_000579,CICL_fc24a2a34b,2026-05-04,Segunda,13:30,13,19:02,19,331.6,N
